Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2024-02-22,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",175000,Buy,"By Spouse. Traded $100,001 to $250,000 ."
2024-02-22,Thomas,Kean,"US Congressman",NKE,"Nike Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-22,Rohit,Khanna,"US Congressman",ELAN,"Elanco Animal ",8000,Sell,"By Dependent Child.Traded $1,001 To $15,000 ."
2024-02-22,Rohit,Khanna,"US Congressman",SYY,"Sysco Corp",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-22,Joshua,Gottheimer,"US Congressman",AMD,"Adv Micro Devi",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-21,Michael,Mccaul,"US Congressman",SF,"Stifel Financi",16001,Buy,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2024-02-21,Michael,Mccaul,"US Congressman",PROSF,"Prosus NV Cl N",175000,Sell,"By Dependent Child. Traded $100,001 to $250,000 ."
2024-02-21,Michael,Mccaul,"US Congressman",META,"Meta Platforms",32500,Sell,"By Dependent Child. Traded $15,001 To $50,000 ."
2024-02-21,Michael,Mccaul,"US Congressman",MAR,"Marriot Int Cl",32500,Sell,"By Dependent Child.Traded $15,001 to $50,000 ."
2024-02-21,Michael,Mccaul,"US Congressman",UNH,"Unitedhealth G",175000,Buy,"By Dependent Child.Traded $100,001 To $250,000 ."
